title,bookID,author,rating,ratingsCount,reviewsCount
20 Questions to Ask Before Selling on eBay,20063,Lissa McGrath,3.75,4,1
Westminster Abby,20071,Micol Ostow,3.42,1175,82
Changelings,20074,Anne McCaffrey,3.73,2002,69
One Hand Clapping: Zen Stories for All Ages,20123,Rafe Martin,4.43,46,5
Maelstrom,20076,Anne McCaffrey,3.82,1172,42
Os Ovos Misteriosos,20124,Luísa Ducla Soares,4,32,2
Jim Carrey: Fun and Funnier,20069,Nancy E. Krulik,3.63,8,0
Butch/Femme,20118,Manuela Soares,3.67,12,1
If Wishes Were Horses,20073,Anne McCaffrey,3.74,819,42
"Persuasive Writing: Mini-Lessons, Strategies, Activities",20127,Tara MacCarthy,3.2,5,1
Scholastic Bookfiles,20120,Manuela Soares,3,4,0
Science & Stories K-3,20129,Hilarie N. Staton,0,0,0
"The Middle Ages: Stories, Activities, and Reproducibles to Connect Reading and Writing to Social..",20133,Tara McCarthy,0,0,0
Narrative Writing: Mini-Lessons * Strategies * Activities,20131,Tara MacCarthy,2.33,3,1
Expository Writing: Mini-Lessons * Strategies * Activities,20126,Tara McCarthy,4,2,0
"Descriptive Writing Mini-lessons, Strategies, Activities",20130,Tara McCarthy,3.25,4,0
Big Night Out: An Adventure Where You Decide the Outcome,20128,Tara McCarthy,2.64,33,6
Charlotte's Webb: L-I-T Guide,20134,Charlotte S. Jaffe,4.14,97,2
Love Will Tear Us Apart,20125,Tara  McCarthy,3,23,3
Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed,20186,James C. Scott,4.18,1869,180
Midwife's Apprentice: L-I-T Guide,20137,Charlotte S. Jaffe,0,0,0
Johnny Tremain: L-I-T Guide,20138,Charlotte S. Jaffe,3.5,2,1
"Observation, Experiment, and Hypothesis in Modern Physical Science",20194,Peter Achinstein,0,0,0
Construction Guide for Soils and Foundations,20189,Richard G. Ahlvin,0,0,0
Law And Explanation:An Essay In The Philosophy Of Science.,20195,Peter Achinstein,0,0,0
Kelvin's Baltimore Lectures and Modern Theoretical Physics: Historical and Philosophical Perspectives,20196,"William Thomson, 1st Baron Kelvin",0,0,0
Scientific Methods: Conceptual and Historical Problems,20197,Peter Achinstein,5,1,0
Science Rules: A Historical Introduction to Scientific Methods,20190,Peter Achinstein,4.4,5,0
Domination and the Arts of Resistance: Hidden Transcripts,20187,James C. Scott,4.19,370,34
"Death Match (Tom Clancy's Net Force Explorers, #18)",20865,Diane Duane,4.01,86,1
"Call to Treason (Tom Clancy's Op-Center, #11)",20864,Jeff Rovin,3.98,1798,27
"Shadow of Honor (Tom Clancy's Net Force Explorers, #8)",20863,Mel Odom,3.97,185,5
"Divide and Conquer (Tom Clancy's Op-Center, #7)",20862,Jeff Rovin,3.77,2484,30
Morphine,20859,Gregory D. Busse,3,2,0
Dear Mr. Henshaw: L-I-T Guide,20139,Charlotte S. Jaffe,0,0,0
Prentice Hall Math Pre-Algebra Student Express CD ROM 2007c,20861,Franklin D. Demana,0,0,0
The Encyclopedia of World Religions,20860,Robert S. Ellwood,3.2,5,1
Bridge to Terabithia: L-I-T Guide,20140,Charlotte S. Jaffe,3.91,190,7
Shiloh: L-I-T Guide,20141,Charlotte S. Jaffe,0,0,0
Fiction Writing for Writers with Smarts,20714,James R. Shott,0,0,0
"Pebbles, Kayla and Dana",20716,James R. Shott,0,0,0
Esau,20717,James R. Shott,3.5,2,0
Abigail,20715,James R. Shott,3.5,6,0
Deborah,20713,James R. Shott,4,8,1
Hagar,20718,James R. Shott,3.6,10,0
The Diamond Champs,20847,Matt Christopher,3.44,50,6
The Spy on Third Base,20849,Matt Christopher,3.37,52,9
The Basket Counts,20846,Matt Christopher,3.66,82,14
White Butterflies (Homicide),20841,Jerome Preisler,3,3,0
Last Man Standing,20842,Jerome Preisler,3.5,6,1
Homicide,20845,Jerome Preisler,3.29,7,2
Zorro and the Jaguar Warriors,20844,Jerome Preisler,3.78,9,2
Miracle at the Plate,20851,Matt Christopher,3.6,246,11
Look Who's Playing First Base,20850,Matt Christopher,3.66,128,12
Catch That Pass!,20848,Matt Christopher,3.87,269,20
E. Nesbit's Psammead Trilogy: A Children's Classic at 100,20199,Raymond E. Jones,4.59,17,2
A World of Stories: Traditional Tales for Children,20201,Raymond E. Jones,4.4,5,2
The Legacy of Logical Positivism in the Philosophy of Science,20198,Peter Achinstein,0,0,0
French Sons Tears,20217,Jeffrey Norton Publishers,0,0,0
Canadian Children's Books: A Critical Guide to Authors and Illustrators,20200,Raymond E. Jones,4,1,0
Canadian Books for Children: A Guide to Authors & Illustrators,20203,Jon C. Stott,0,0,0
The Harbrace Anthology of Drama,20202,Jon C. Stott,3,1,0
Deal Me in,20218,Margie Golick,3.67,3,0
Teaching with the Norton Anthology of Poetry: A Guide for Instructors,20220,Mark Jeffreys,0,0,0
Poetry and Prose,20219,John Keats,4.32,222,11
Why I Am a Catholic,20805,Garry Wills,3.56,304,38
Lincoln at Gettysburg: The Words That Remade America,20809,Garry Wills,4.13,6211,199
Bagel Books: Shapes: My Square Breakfast,20721,Mark  Shulman,3.8,5,1
Secombe's Highways.,20802,Harry Secombe,0,0,0
Strawberries and Cheam,20803,Harry Secombe,3.83,6,0
Arias and Raspberries: An Autobiography,1408562,Harry Secombe,3.71,7,0
The Rosary,20808,Garry Wills,3.64,107,15
Bush's Fringe Government,20806,Garry Wills,3.62,13,3
Venice: Lion City: The Religion of Empire,20810,Garry Wills,3.7,129,16
Inventing America: Jefferson's Declaration of Independence,20807,Garry Wills,3.92,155,13
Zondervan Handbook to the Bible,20746,David        Alexander,4.11,294,25
Erving Goffman: Exploring The Interaction Order,20743,Paul Drew,0,0,0
Zondervan Church and Nonprofit Tax & Financial Guide: For 2006 Returns,20747,Dan Busby,3.77,13,1
Film Analysis: A Norton Reader,20221,Jeffrey Geiger,3.73,37,1
Frame Analysis: An Essay on the Organization of Experience,20745,Erving Goffman,3.94,216,10
Stigma: Notes on the Management of Spoiled Identity,20744,Erving Goffman,3.98,1625,81
"Zondervan Pictorial Encyclopedia of the Bible, Vols. 1-5",20750,Merrill C. Tenney,4.14,22,0
Johnny Long Legs,20854,Matt Christopher,3.63,104,10
Matt Christopher Extreme Sports Boxed Set Spc,20853,Matt Christopher,0,0,0
Four Weddings and a Funeral,20812,Richard Curtis,3.78,395,23
Wingman On Ice,20852,Matt Christopher,3.61,64,8
Zondervan Bible Study Library: Scholar's Edition 5.0 (NIV),20754,Anonymous,4.36,67,3
"Mission to World War II (Time Machine, No 11)",20756,Susan Nanus,3.74,23,2
Zondervan NASB Study Bible ,20753,Anonymous,4.56,3895,290
Halloween,20811,Curtis Richards,4.1,6137,69
Zondervan NASB Study Bible,20751,Anonymous,4.56,3895,290
The Winds Of Forgiveness: Heaven's Healing Promises,20855,Gregory C.D. Young,0,0,0
The Winds of the Soul: Heaven's First Voice to Us,20856,Gregory C.D. Young,0,0,0
"Precalculus: Graphical, Numerical, Algebraic",20858,Franklin D. Demana,2.67,15,2
Through a Brazen Mirror,882101,Delia Sherman,3.32,125,14
El Espejo De Bronce,12233399,Delia Sherman,3.32,125,14
Save Your Hands!: Injury Prevention for Massage Therapists,21003,Lauriann Greene,3.95,59,4
Freedom,21005,Michael W.  Smith,4.5,4,0
Lamius Filius: The Awakening.,21002,Robert Greene,0,0,0
"Michael W. Smith - Healing Rain, Folio",21008,Michael W.  Smith,4.13,8,0
Chef at Home: Cooking with and Without a Recipe,21007,Michael   Smith,4.08,60,5
Michael W. Smith - This Is Your Time,21006,Michael W.  Smith,3.94,64,4
This Is Your Time: Make Every Moment Count,21009,Michael W.  Smith,3.94,64,4
Shop Drawings for Greene & Greene Furniture: 22 Projects for Every Room in the Home,21001,Robert W. Lang,4.23,22,0
Michael S. Smith Elements of Style,21004,Michael S.  Smith,4.06,16,1
The Plan / King Con,21520,Stephen J. Cannell,3.67,15,0
"The Tin Collectors / The Viking Funeral (Shane Scully, #1, #2)",21518,Stephen J. Cannell,3.98,122,5
The Lion's Game,21652,Nelson DeMille,4.17,26923,1121
Gold Coast,21651,Nelson DeMille,4.06,21096,1220
The Legend of Bagger Vance,21516,Steven Pressfield,3.83,3070,179
The Plan,21521,J. Stephen Cannell,3.62,307,29
Runaway Heart,21522,Stephen J. Cannell,3.51,307,30
King Con,21519,Stephen J. Cannell,3.91,1063,75
"The Tin Collectors (Shane Scully, #1)",21517,Stephen J. Cannell,3.92,1973,136
"The Viking Funeral (Shane Scully, #2)",21523,Stephen J. Cannell,3.8,1113,81
Orange Rhymes With Everything,21286,Adrian McKinty,3.16,37,8
The Edge of Honor,21294,P.T. Deutermann,3.89,178,15
Scorpion in the Sea,21292,P.T. Deutermann,4.07,243,15
The Lighthouse Land (Lighthouse Trilogy #1),21284,Adrian McKinty,3.6,846,120
Dead I Well May Be,21285,Adrian McKinty,3.98,2616,258
Hunting Season,21291,P.T. Deutermann,3.93,481,47
Dead I Well May Be,21288,Adrian McKinty,3.98,2616,258
Dead I Well May Be,21289,Adrian McKinty,3.98,2616,258
The Bloomsday Dead (Michael Forsythe #3),21287,Adrian McKinty,4.14,1310,100
"The Cat Dancers (Cam Richter, #1)",21293,P.T. Deutermann,3.86,610,65
"Spider Mountain (Cam Richter, #2)",21290,P.T. Deutermann,3.91,508,52
Buying Time,21617,Joe Haldeman,3.67,448,34
"Black: The Birth of Evil (The Circle, #1)",21419,Ted Dekker,4.21,25293,1570
"Forever Free (The Forever War, #3)",21620,Joe Haldeman,3.39,3735,201
Dealing in Futures,21621,Joe Haldeman,3.74,199,13
"Forever Peace (The Forever War, #2)",21618,Joe Haldeman,3.73,14846,377
Thr3e,21418,Ted Dekker,4.08,27179,1634
"Meltdown (Mindwarp, #10)",21017,Chris Archer,3.73,41,2
The Martyr's Song,21417,Ted Dekker,4.13,2799,176
Study War No More: A Selection of Alternatives,21624,Joe Haldeman,3.54,100,2
The Long Habit Of Living,21623,Joe Haldeman,3.67,448,34
1968,21619,Joe Haldeman,3.95,213,11
"Alien Stars (Alien Stars, 1)",21627,C.J. Cherryh,3.54,52,2
Worlds Apart (Worlds 2),21629,Joe Haldeman,3.69,593,14
Black Dahlia (Prima's Official Strategy Guide),21711,Mel Odom,4,1,0
Not of Woman Born,21626,Constance Ash,3.78,58,11
Paz interminable,21622,Joe Haldeman,3.73,14847,377
Childhood Shadows: The Hidden Story of the Black Dahlia Murder,21712,Mary Pacios,3.43,40,2
"Worlds Enough and Time (worlds, #3)",21625,Joe Haldeman,3.68,447,14
Black Dahlia,21715,Num Dummy,0,0,0
Tool of the Trade,21628,Joe Haldeman,3.75,321,17
Black Dahlia,21716,Bob Cdbnot,0,0,0
The Ops Officer's Manual,21304,P. T. Eeutermann,0,0,0
Absolute Power: The Screenplay,21824,William Goldman,3.97,38,0
The Big Picture: Who Killed Hollywood? and Other Essays,21804,William Goldman,3.71,180,11
Trabajo Sucio,21306,P.T. Deutermann,3.93,306,15
The Lion's Game Part 2 Of 2 Collector's Edition (Part 2 Of 2),21666,Nelson DeMille,4.41,17,0
Die Geheimnisse des Admirals Sherman,21305,P.T. Deutermann,3.83,262,14
Der Schatten Des Jägers,21307,P.T. Deutermann,3.93,481,47
"The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure: The ""Good Parts"" Version",21823,William Goldman,4.25,660859,15867
Mayday,21667,Nelson DeMille,3.93,4841,304
The Black Dahlia,21713,James Ellroy,3.75,66288,1993
The Best American Mystery Stories 2004,21665,Nelson DeMille,3.5,88,13
La princesa prometida,21803,William Goldman,4.25,660859,15867
The Best American Mystery Stories 2003,21545,Michael Connelly,3.62,133,7
The Black Echo / The Poet,21533,Michael Connelly,4.33,286,6
"Blood Work (Terry McCaleb, #1)",21540,Michael Connelly,4.11,37949,1049
"Michael Connelly CD Collection 2: The Concrete Blonde, The Last Coyote, Trunk Music (Harry Bosch Series)",21542,Michael Connelly,4.43,453,5
Hidden River,21281,Adrian McKinty,3.75,743,85
The Poet,21543,Michael Connelly,4.19,61511,1957
Dead I Well May Be (Michael Forsythe #1),21282,Adrian McKinty,3.98,2616,259
The Poet,21541,Michael Connelly,4.19,61511,1957
Chasing the Dime,21548,Michael Connelly,3.96,25995,767
Zero Option,21299,P.T. Deutermann,3.83,262,14
"The Black Ice (Harry Bosch, #2)",21546,Michael Connelly,4.05,45142,1619
"The Concrete Blonde (Harry Bosch, #3)",21544,Michael Connelly,4.12,37191,1619
Crime Beat: A Decade of Covering Cops and Killers,21547,Michael Connelly,3.43,3671,266
"German Philosophers: Kant, Hegel, Schopenhauer, Nietzsche",21228,Roger Scruton,4,55,2
Stormie: A Story of Forgiveness and Healing,21230,Stormie Omartian,4.41,413,43
Images of Excellence: Plato's Critique of the Arts,21226,Christopher Janaway,3.8,5,2
Prayers for Emotional Wholeness: 365 Prayers for Living in Freedom,21235,Stormie Omartian,4.63,86,13
A Book of Prayer: 365 Prayers for Victorious Living,21233,Stormie Omartian,4.52,85,7
Finding Peace for Your Heart: A Woman's Guide to Emotional Health,21232,Stormie Omartian,4.48,92,7
The Power of a Praying® Woman Bible: Prayer and Study Helps by Stormie Omartian,21234,Stormie Omartian,4.73,91,6
"Reading Philosophy: Games of Stance, Status, and Exclusion",21229,Samuel Guttenplan,3.53,19,0
Self and World in Schopenhauer's Philosophy,21227,Christopher Janaway,3,3,0
Seven Prayers That Will Change Your Life Forever,21231,Stormie Omartian,4.08,100,14
"World Without End (Star Trek Adventures, #10)",21630,Joe Haldeman,3.35,385,28
"Train Man: Densha Otoko, (Train-Man, #1)",21636,Hidenori Hara,3.76,311,34
How to Train a Man: Man-Handling for Years of Enjoyment,21637,Nancy Winters,3.67,3,0
"Train_Man: Densha Otoko, Vol. 2",21635,Hidenori Hara,3.87,149,9
Train Man: A Shojo Manga,21639,Machiko Ocha,3.62,109,17
"American Tabloid (Underworld USA, #1)",36064,James Ellroy,4.21,11664,654
"Densha Otoko: The Story of the Train Man Who Fell in Love with a Girl, Volume 1",21640,Wataru Watanabe,3.67,57,11
"Face the Fear (Mindwarp, #8)",21019,Chris Archer,3.88,48,0
Finders Keepers,21632,Mark Bowden,3.33,598,76
Killing Pablo,21634,Mark Bowden,3.93,11538,665
Black Hawk Down Mti,21633,Mark Bowden,4.28,44207,1279
Guests of the Ayatollah,21631,Mark Bowden,4.13,3576,290
Official Privilege,21296,P.T. Deutermann,3.92,199,12
The Firefly,21295,P.T. Deutermann,3.72,319,33
Sweepers,21298,P.T. Deutermann,3.93,306,15
L.A. Confidential,21696,James Ellroy,4.2,24250,650
Darkside,21297,P.T. Deutermann,3.93,248,32
"Train_man, Volume 3 (Train_man)",21638,Hidenori Hara,3.95,125,16
"The Enemy (Jack Reacher, #8)",21751,Lee Child,4.15,52948,2060
"Echo Burning (Jack Reacher, #5)",21753,Lee Child,3.98,49277,2161
"The Visitor (Jack Reacher, #4)",21752,Lee Child,4.08,58140,2477
"Echo Burning (Jack Reacher, #5)",21754,Lee Child,3.98,49277,2161
The General's Daughter ,21647,Nelson DeMille,4.08,52063,584
Wild Fire,21648,Nelson DeMille,3.99,20407,965
The Lion's Game,21649,Nelson DeMille,4.17,26923,1121
"Tripwire (Jack Reacher, #3)",21756,Lee Child,4.08,68773,2740
"Social Problem Solving: Theory, Research, and Training",21165,Edward C. Chang,4.5,2,0
"The Enemy (Jack Reacher, #8)",21755,Lee Child,4.15,52948,2060
The Five Dysfunctions of a Team: A Leadership Fable,21343,Patrick Lencioni,4.01,44513,2178
The Blue Knight,21500,Joseph Wambaugh,3.87,1340,50
Four Complete Novels,21503,Joseph Wambaugh,4.2,10,0
Joseph Wambaugh,21506,Joseph Wambaugh,4.53,15,0
Fugitive Nights,21501,Joseph Wambaugh,3.65,353,26
Math Fables,21342,Greg Tang,4.05,181,41
The Secrets of Harry Bright,21505,Joseph Wambaugh,3.73,717,28
The Onion Field,21504,Joseph Wambaugh,4.13,16134,280
Finnegan's Week,37170,Joseph Wambaugh,3.59,591,37
Silent Partner,21404,Stephen W. Frey,3.64,490,42
Hideaway,21344,Dean Koontz,3.82,28874,502
The Vulture Fund,21405,Stephen W. Frey,3.82,655,28
The Takeover,21406,Stephen W. Frey,3.78,717,41
Shadow Account,21409,Stephen W. Frey,3.57,450,38
The Chairman,21407,Stephen W. Frey,3.97,2078,92
House,21420,Frank E. Peretti,3.6,19946,1477
Control,471354,William Goldman,3.41,241,21
The Power Broker,21408,Stephen W. Frey,3.71,742,46
The Inner Sanctum,21410,Stephen W. Frey,3.59,442,34
The Insider,21412,Stephen W. Frey,3.64,581,34
Spencerville,21661,Nelson DeMille,3.63,6842,288
"Saint (Paradise, #2)",21414,Ted Dekker,4.04,10957,374
"Showdown (Paradise, #1)",21415,Ted Dekker,3.93,11835,468
"White: The Great Pursuit (The Circle, #3)",21416,Ted Dekker,4.3,24220,602
The Legacy,21411,Stephen W. Frey,3.71,615,38
"The Circle Trilogy (The Circle, #1-3)",21413,Ted Dekker,4.48,3408,184
Up Country,33820,Nelson DeMille,3.99,14213,684
The Lion's Game Part 1 (Unabridged) Collector's Edition (Part 1 Of 2),21669,Nelson DeMille,4.55,20,3
Mystic River,21671,Dennis Lehane,4.18,93611,2915
"Mystic Built: Ships & Shipyards of the Mystic River, Connecticut, 1784-1919",21674,William N. Peterson,0,0,0
Mystic River,21676,Dennis Lehane,4.18,93618,2916
The Talbot odyssey,21670,Nelson DeMille,3.83,4936,161
Word of Honor,21668,Nelson DeMille,4.14,8407,283
Plum Island,21662,Nelson DeMille,4.03,35012,1715
The Gold Coast,21663,Nelson DeMille,4.06,21096,1220
Mystic River Anthology,21677,Judith A. Hicks,4,1,0
Mystic River,21673,Dennis Lehane,4.18,93620,2916
Mystic River ,21672,Dennis Lehane,4.18,93620,2916
Mystic River ,21675,Dennis Lehane,4.18,93620,2916
Mystic River,21678,Dennis Lehane,4.18,93620,2916
The Colour Scheme Sourcebook: Learn How To Combine Colours To Achieve The Look You Desire,21215,Anna Starmer,3.38,8,1
"The One-Dish Chicken Cookbook: Featuring 120 Soups, Stews, Casseroles, Roasts, and More from Around the World",21219,Mary Ellen Evans,2.86,7,2
Season's Greetings from the White House: The Collection of Presidential Christmas Cards,21217,Presidential Christmas,4.25,8,3
Swatch Selector: Choosing Color and Texture for Your Home,21216,Anna Starmer,4,3,0
Love,21222,Mary Evans,3.83,6,0
Willing and Nothingness: Schopenhauer as Nietzsche's Educator,21224,Christopher Janaway,4.25,4,2
"Effigies (Faye Longchamp, #3)",21220,Mary Anna Evans,3.98,457,47
Artifacts (Faye Longchamp Mystery #1),21218,Mary Anna Evans,3.89,1604,205
Relics: A Faye Longchamp Mystery,21221,Mary Anna Evans,3.98,593,68
"Pastime (Spenser, #18)",414388,Robert B. Parker,3.93,3714,136
The Cambridge Companion to Schopenhauer,21223,Christopher Janaway,3.89,19,3
"Poodle Springs (Philip Marlowe, #8)",21605,Raymond Chandler,3.53,3718,162
Camouflage,21607,Joe Haldeman,3.61,4878,281
"Crimson Joy (Spenser, #15)",414382,Robert B. Parker,3.9,3746,131
"The Godwulf Manuscript (Spenser, #1)",21604,Robert B. Parker,3.92,12421,678
Blood Moon,21771,K. Patrick Conner,0,0,0
Blood Moon,21770,Hal Lindsey,2.82,39,6
"Pale Kings And Princes (Spenser, #14)",21603,Robert B. Parker,3.96,4310,138
Blood Moon Rider,21772,Zack C. Waters,4.25,4,3
Adventures In The Screen Trade: A Personal View of Hollywood,21775,William Goldman,4.15,4063,223
William Goldman: Five Screenplays with Essays,21778,William Goldman,4.21,48,2
The Ghost and the Darkness,21781,William Goldman,3.69,39,1
The Silent Gondoliers,21776,William Goldman,3.78,1270,143
The Season: A Candid Look at Broadway,21779,William Goldman,4.08,259,31
Magic,21780,William Goldman,3.66,1101,78
Which Lie Did I Tell?: More Adventures in the Screen Trade,21777,William Goldman,3.98,1906,116
Blood Moon Rising,21774,Eric E. Wiggin,3.43,7,2
Blood Moon Over Britain,21773,Morag McKendrick Pippin,3.53,17,4
"Hollywood Tough (Shane Scully, #3)",21527,Stephen J. Cannell,3.84,897,62
"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",84777,Michael Connelly,4.05,30500,1292
What Color is Your Parachute? 1987,21102,Richard N. Bolles,4.67,3,2
"Michael Connelly Collection: The Concrete Blonde, The Last Coyote, Trunk Music",21532,Michael Connelly,4.43,453,5
